IBGE;PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;estado;municipio;casosAcumulado;obitosAcumulado;RegMetro;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL
231140;92.27;95.32;16.4;29.1;7.4;5.7;30.7;44.5;21.64;7.21;1.93;25.55;6.8;200.47;274.46;29.72;50.32;43.49;23.72;86.56;73.61;99.41;0.13;78658.0;CE;Quixeramobim;2514.0;102.0;Interior;Região Nordeste;Médio;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.2893;-5.1911;5278.0
231150;84.59;92.21;13.6;28.0;5.9;4.9;21.6;68.7;14.76;5.58;0.91;23.59;3.92;136.43;111.55;10.79;9.9;4.88;0.24;84.62;61.58;37.18;0.01;21876.0;CE;Quixeré;839.0;10.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-37.9805;-5.0719;5636.0
231160;87.16;96.67;9.3;21.9;5.8;4.5;40.5;57.1;2.42;9.07;4.11;35.23;7.46;157.64;309.71;39.37;92.21;33.57;25.84;92.26;71.47;79.84;0.04;27441.0;CE;Redenção;1615.0;39.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-38.728;-4.2163;4681.0
231170;89.49;98.63;13.1;22.6;7.5;4.9;65.6;48.0;29.79;7.51;1.03;24.97;3.63;164.14;209.23;36.79;98.47;44.34;27.91;84.93;69.49;66.97;0.09;18769.0;CE;Reriutaba;942.0;21.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.5762;-4.1423;5037.0
231180;88.09;91.63;15.8;28.5;6.7;5.9;40.5;70.6;17.29;6.98;3.05;36.26;7.91;102.61;141.17;32.52;66.12;27.19;15.89;84.31;59.28;82.07;0.03;76475.0;CE;Russas;3281.0;68.0;Interior;Região Nordeste;Médio;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-37.9724;-4.9271;5582.0
231190;100.0;100.0;15.5;32.5;5.6;5.0;24.0;42.2;22.1;7.02;0.47;16.21;1.76;264.4;96.24;55.73;30.42;54.51;25.59;90.9;77.36;50.45;0.14;15678.0;CE;Saboeiro;351.0;7.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.9021;-6.535;5481.0
231195;100.0;100.0;19.5;35.6;6.7;4.8;29.5;61.6;22.14;5.51;0.14;18.66;4.27;239.74;90.88;87.79;95.97;64.1;61.08;89.19;74.4;56.52;0.07;16331.0;CE;Salitre;352.0;9.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.459;-7.2842;5370.0
231200;87.39;94.63;21.7;40.9;5.7;4.5;51.3;48.1;16.87;5.37;0.92;25.69;2.25;275.23;187.35;41.45;74.93;55.04;38.7;89.67;77.02;71.86;0.07;32023.0;CE;Santana do Acaraú;1106.0;30.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.2085;-3.4605;4963.0
231210;92.28;100.0;12.7;34.7;5.4;4.4;40.8;43.6;10.31;6.0;0.78;21.78;5.76;317.18;243.62;44.66;45.74;42.57;25.2;90.05;77.25;53.24;0.11;17489.0;CE;Santana do Cariri;219.0;9.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.7381;-7.1839;5341.0
231220;91.63;97.9;12.2;25.4;5.7;4.9;20.6;44.1;10.18;6.85;1.36;23.59;6.3;196.84;164.68;38.34;80.31;42.65;32.96;83.99;70.62;81.68;0.27;43360.0;CE;Santa Quitéria;1601.0;21.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.1546;-4.3359;5195.0
231230;80.08;92.02;16.9;22.2;5.1;4.5;36.1;65.7;10.4;6.41;1.48;19.26;1.72;188.32;205.59;48.46;82.97;42.79;34.9;93.57;81.57;76.35;0.01;46648.0;CE;São Benedito;1389.0;29.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.8599;-4.0475;4679.0
231240;93.33;100.0;7.2;21.8;6.5;5.6;60.8;43.0;17.97;6.98;13.61;14.08;0.87;169.28;190.59;57.23;23.54;16.82;6.39;89.47;69.89;46.18;0.1;48265.0;CE;São Gonçalo do Amarante;2680.0;53.0;Região Metropolitana;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-38.973;-3.6055;5524.0
231260;87.73;100.0;21.5;30.6;4.8;4.0;40.0;49.0;12.66;5.68;1.83;13.06;1.16;195.67;165.6;36.75;96.07;35.27;23.27;90.46;74.16;70.99;0.01;12849.0;CE;São Luís do Curu;175.0;8.0;Região Metropolitana;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.2394;-3.6702;5097.0
231270;81.9;95.83;14.9;15.4;5.6;4.1;36.6;53.3;15.67;8.43;1.8;17.43;2.48;289.35;264.06;33.3;58.56;40.81;20.88;89.07;77.57;66.21;0.09;26447.0;CE;Senador Pompeu;716.0;16.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.3707;-5.5829;5294.0
231280;100.0;100.0;6.7;28.5;6.9;5.0;43.0;54.2;33.71;5.32;0.24;11.03;0.66;250.44;46.51;24.44;60.99;23.07;18.56;94.82;80.13;58.2;0.02;7513.0;CE;Senador Sá;411.0;6.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.4665;-3.3534;5094.0
231290;79.52;83.08;2.6;14.7;9.1;7.2;60.0;62.2;7.87;6.36;9.37;14.98;2.65;102.17;247.37;9.63;14.74;9.53;3.81;85.31;59.2;100.0;0.25;205529.0;CE;Sobral;12580.0;314.0;Interior;Região Nordeste;Grande;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.3485;-3.6895;4900.0
231300;93.9;99.3;6.1;19.6;6.3;4.8;62.4;32.2;33.65;8.81;1.44;22.24;2.89;145.58;243.36;34.27;95.9;43.92;31.37;84.23;67.05;99.47;0.1;18158.0;CE;Solonópole;847.0;18.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.011;-5.7193;5591.0
231310;81.31;95.32;12.9;27.8;6.1;5.3;27.4;66.9;14.08;7.31;3.49;28.0;7.29;158.35;161.32;42.49;72.97;36.33;25.12;81.97;65.32;80.73;0.01;30489.0;CE;Tabuleiro do Norte;1247.0;18.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-38.1285;-5.2439;5674.0
231320;97.43;100.0;20.5;36.9;6.0;4.5;26.6;51.8;3.5;7.29;0.6;24.43;3.64;283.26;152.34;37.37;92.38;47.8;32.59;82.06;69.98;67.91;0.08;25525.0;CE;Tamboril;436.0;6.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.3199;-4.8318;5135.0
231325;100.0;100.0;13.9;29.7;5.9;5.0;35.6;67.5;18.02;6.1;0.4;23.71;2.62;177.47;69.09;67.02;74.12;52.15;42.05;86.08;68.14;87.42;0.13;8852.0;CE;Tarrafas;39.0;2.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.7575;-6.6832;5539.0
231330;93.63;96.36;7.3;17.6;6.4;5.1;27.1;54.3;8.19;6.68;2.37;20.53;1.88;113.02;244.2;43.45;84.91;44.67;34.24;86.91;68.75;85.99;0.09;58119.0;CE;Tauá;2859.0;52.0;Interior;Região Nordeste;Médio;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.2971;-5.9863;5199.0
231335;100.0;100.0;17.9;24.6;5.2;5.0;39.3;59.3;17.7;4.55;0.3;14.57;1.5;366.32;94.49;53.61;92.05;56.39;37.67;90.34;82.49;71.28;0.08;18902.0;CE;Tejuçuoca;521.0;13.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.5802;-3.9887;5127.0
231340;85.96;92.48;7.4;15.7;6.1;5.1;33.1;62.5;8.19;6.05;2.51;19.22;1.77;225.37;147.12;28.31;62.71;37.44;20.08;92.66;76.65;83.44;0.05;74719.0;CE;Tianguá;3874.0;84.0;Interior;Região Nordeste;Médio;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.9926;-3.73;4822.0
231350;94.92;100.0;10.9;15.9;5.7;5.1;39.4;56.1;10.8;5.45;0.99;15.07;1.02;317.95;143.72;81.98;88.54;56.98;49.16;95.29;89.27;42.96;0.12;55207.0;CE;Trairi;711.0;44.0;Região Metropolitana;Região Nordeste;Médio;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.2684;-3.2697;5058.0
231355;100.0;100.0;9.7;18.4;6.2;4.8;31.4;64.4;7.49;6.71;0.67;24.85;5.63;331.61;170.52;23.12;91.69;43.16;16.15;90.95;77.78;57.15;0.04;15935.0;CE;Tururu;530.0;17.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.43;-3.5845;4550.0
231360;88.23;95.1;8.0;19.2;6.6;5.3;21.4;66.2;13.07;5.71;2.61;21.73;3.15;171.27;101.08;40.35;59.53;28.35;14.23;92.25;78.65;80.87;0.02;34332.0;CE;Ubajara;1026.0;30.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.9208;-3.8549;5171.0
231370;89.52;100.0;23.6;44.1;4.3;4.7;45.1;72.6;11.36;5.74;0.38;38.42;16.35;281.93;80.67;50.78;76.99;44.5;34.44;85.98;72.12;60.91;0.03;7671.0;CE;Umari;142.0;2.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-38.7011;-6.6393;5939.0
231375;95.15;100.0;14.1;37.5;5.8;4.4;48.1;47.2;21.9;5.49;0.4;21.56;1.57;299.59;99.44;24.74;77.05;34.21;15.35;93.57;82.81;76.84;0.08;19679.0;CE;Umirim;333.0;25.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.3468;-3.6769;5000.0
231380;95.4;100.0;10.1;17.6;5.6;4.7;34.6;73.4;14.58;6.43;1.18;13.87;0.92;299.15;138.8;34.52;51.36;24.66;13.84;95.2;87.96;82.12;0.02;21609.0;CE;Uruburetama;757.0;21.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.511;-3.6236;4485.0
231390;100.0;100.0;11.2;37.1;7.2;4.8;39.7;54.0;18.87;6.29;0.61;12.15;1.08;231.19;100.25;35.05;16.2;41.19;12.42;92.51;77.11;50.34;0.11;13677.0;CE;Uruoca;622.0;17.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.5589;-3.3137;5064.0
231395;82.94;96.68;11.4;25.8;7.1;4.9;38.6;75.6;11.81;7.18;1.1;18.49;1.86;149.88;279.52;19.53;11.11;14.33;3.47;88.03;70.42;73.66;0.05;18239.0;CE;Varjota;1101.0;15.0;Interior;Região Nordeste;Pequeno I;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-40.4744;-4.1943;5129.0
231400;86.48;97.67;8.9;17.8;5.6;4.4;49.2;60.6;8.55;6.48;1.22;26.49;9.92;260.69;174.56;29.57;80.59;38.54;24.67;90.67;79.65;88.81;0.11;40440.0;CE;Várzea Alegre;936.0;29.0;Interior;Região Nordeste;Pequeno II;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-39.2952;-6.7898;5761.0
231410;94.51;97.46;18.5;35.6;6.2;5.0;27.6;59.2;17.2;6.41;0.59;25.77;3.07;262.86;150.84;66.05;78.53;71.68;51.15;94.17;82.34;70.81;0.14;60030.0;CE;Viçosa do Ceará;2080.0;62.0;Interior;Região Nordeste;Médio;Interior;74.07;13.79;10.24;46.46;7.06;13.9;11.37;7.34;68.43;18.59;537.86;69.3;515.4;113.61;208.05;21.11;41.67;0.5589999999999999;0.7170000000000001;0.818;0.6759999999999999;0.735;-41.0919;-3.5671;4818.0
240010;95.34;100.0;6.5;16.1;6.6;4.8;69.0;54.3;19.05;7.76;2.96;31.82;12.83;146.46;246.07;15.94;7.38;9.55;3.71;79.5;63.77;13.24;0.0;11333.0;RN;Acari;151.0;7.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-36.6409;-6.4353;5497.0
240020;73.16;74.82;31.3;48.5;4.2;3.2;59.8;83.4;8.08;4.97;5.01;12.62;1.15;130.26;261.21;33.33;90.59;15.49;12.83;86.75;69.82;99.59;0.01;58183.0;RN;Açu;1836.0;68.0;Interior;Região Nordeste;Médio;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-36.9115;-5.5784;5825.0
240030;91.26;100.0;33.4;60.2;3.9;3.2;43.5;54.9;9.01;6.15;1.26;8.78;1.01;208.09;107.76;51.89;48.85;43.36;31.19;97.7;91.35;86.09;0.01;11211.0;RN;Afonso Bezerra;154.0;11.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-36.5078;-5.4927;5389.0
240040;100.0;100.0;20.7;40.0;5.0;3.9;79.9;7.9;0.0;9.82;0.4;25.2;10.71;269.8;70.65;35.72;12.35;31.31;7.1;88.88;70.9;100.0;0.01;3260.0;RN;Água Nova;47.0;1.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-38.2945;-6.2039;5875.0
240050;96.51;100.0;35.5;38.4;4.5;3.8;46.4;61.5;11.76;7.23;1.89;17.52;13.16;255.99;254.11;55.35;27.83;30.13;17.83;87.76;73.19;97.75;0.01;13827.0;RN;Alexandria;202.0;4.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-38.0145;-6.4057;5994.0
240060;100.0;100.0;24.9;43.5;4.9;3.6;73.3;32.0;20.0;8.03;0.8;38.88;25.51;294.79;102.09;26.34;7.55;32.06;2.48;89.25;75.52;0.0;0.01;4854.0;RN;Almino Afonso;47.0;0.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-37.7639;-6.1479;6076.0
240080;83.3;100.0;32.1;56.2;4.1;3.3;62.0;51.8;17.09;5.88;4.96;17.0;4.53;224.82;235.36;14.02;17.74;11.39;1.84;88.06;74.12;100.0;0.0;11909.0;RN;Angicos;123.0;5.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-36.6097;-5.6583;5621.0
240090;100.0;100.0;32.1;49.2;4.1;3.6;33.3;50.8;0.0;7.88;0.51;22.35;12.15;341.24;105.05;78.18;43.46;35.64;17.61;87.07;75.68;71.95;0.01;7237.0;RN;Antônio Martins;35.0;1.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-37.8837;-6.2141;5990.0
240100;82.08;97.64;25.3;35.1;4.9;3.9;46.1;77.3;8.13;6.58;1.72;12.43;0.9;180.81;278.21;40.69;50.21;36.27;20.91;84.34;70.31;100.0;0.12;36323.0;RN;Apodi;2701.0;38.0;Interior;Região Nordeste;Pequeno II;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-37.7949;-5.6539;5922.0
240110;79.53;83.48;28.4;38.6;4.7;3.6;49.3;61.0;16.09;7.52;9.24;18.7;3.42;107.15;247.95;17.97;53.57;9.02;6.44;88.56;70.07;100.0;0.0;27401.0;RN;Areia Branca;861.0;50.0;Interior;Região Nordeste;Pequeno II;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-37.1255;-4.9529;5423.0
240120;96.91;100.0;33.3;49.4;4.0;2.8;57.1;55.6;21.62;4.96;4.72;13.14;0.0;172.29;70.49;24.04;13.46;14.93;3.91;93.15;74.24;96.65;0.01;14307.0;RN;Arês;243.0;9.0;Região Metropolitana;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-35.1628;-6.197;5287.0
240140;88.52;100.0;28.6;53.4;3.9;3.7;61.9;80.0;15.75;5.05;2.41;9.71;1.02;175.72;65.76;16.26;98.57;2.23;1.82;85.29;70.27;100.0;0.04;9309.0;RN;Baía Formosa;166.0;6.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-35.0071;-6.3712;5192.0
240145;68.63;91.84;29.0;61.5;4.4;3.5;51.7;68.5;22.67;5.06;1.42;12.89;2.91;151.78;166.28;47.5;97.15;30.17;27.85;86.94;70.79;97.28;0.03;28085.0;RN;Baraúna;548.0;14.0;Interior;Região Nordeste;Pequeno II;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-37.6132;-5.0702;5704.0
240150;100.0;100.0;31.4;56.2;4.7;4.0;41.5;45.3;0.0;4.43;1.65;9.92;1.9;240.71;34.45;24.83;91.71;30.88;17.96;93.77;82.82;100.0;0.0;4064.0;RN;Barcelona;37.0;3.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-35.92800000000001;-5.9506;4901.0
240160;100.0;100.0;38.2;55.2;3.8;2.4;54.7;48.2;15.15;4.34;2.13;15.27;0.0;272.67;63.0;39.06;91.04;21.99;12.88;89.26;74.55;100.0;0.0;5527.0;RN;Bento Fernandes;33.0;2.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-35.8207;-5.6924;5075.0
240165;100.0;100.0;29.4;63.4;4.1;3.4;29.8;28.1;0.0;4.77;0.61;10.09;0.0;226.64;106.88;22.35;10.06;58.91;6.05;86.93;68.88;0.0;0.0;2307.0;RN;Bodó;22.0;0.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-36.4128;-5.987;5603.0
240170;96.23;100.0;30.9;50.3;4.0;3.1;48.6;78.1;24.19;5.75;2.62;13.73;0.84;135.34;61.29;13.61;27.57;23.83;4.58;88.24;71.29;100.0;0.0;10254.0;RN;Bom Jesus;157.0;5.0;Região Metropolitana;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-35.5795;-5.9869;5149.0
240200;65.35;81.81;25.8;37.3;4.9;4.1;71.3;64.3;10.2;7.09;6.05;25.91;4.32;83.01;307.49;11.53;17.96;11.44;5.0;83.12;60.52;83.67;0.01;68222.0;RN;Caicó;3201.0;37.0;Interior;Região Nordeste;Médio;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-37.0956;-6.4626;5848.0
240210;96.59;100.0;23.7;49.0;4.7;3.7;54.5;53.1;22.22;5.25;0.85;12.5;2.83;257.09;101.35;58.18;13.54;42.79;10.52;92.65;81.24;96.12;0.0;11244.0;RN;Campo Redondo;241.0;3.0;Interior;Região Nordeste;Pequeno I;Interior;75.96;14.05;9.9;43.58;7.24;13.57;18.75;13.0;57.17;15.79;550.07;76.49;558.2;111.82;205.71;18.74;37.06;0.529;0.677;0.8490000000000001;0.68;0.731;-36.1832;-6.2427;4879.0
